,index,type,wtid,pwrat,pwrat,pwrat,pwrat,pwrat,gen1tmp,gen1tmp,gen1tmp,gen1tmp,gen1tmp,gen2tmp,gen2tmp,gen2tmp,gen2tmp,gen2tmp,gen3tmp,gen3tmp,gen3tmp,gen3tmp,gen3tmp,rotspd,rotspd,rotspd,rotspd,rotspd,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,nactmp,nactmp,nactmp,nactmp,nactmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,exltmp,exltmp,exltmp,exltmp,exltmp,wdir,wdir,wdir,wdir,wdir,wdirs,wdirs,wdirs,wdirs,wdirs,wspd,wspd,wspd,wspd,wspd,wdir0,wdir0,wdir0,wdir0,wdir0,pitch1,pitch1,pitch1,pitch1,pitch1,pitch2,pitch2,pitch2,pitch2,pitch2,pitch3,pitch3,pitch3,pitch3,pitch3,cp1tmp,cp1tmp,cp1tmp,cp1tmp,cp1tmp,cp2tmp,cp2tmp,cp2tmp,cp2tmp,cp2tmp,cp3tmp,cp3tmp,cp3tmp,cp3tmp,cp3tmp,mot1tmp,mot1tmp,mot1tmp,mot1tmp,mot1tmp,mot2tmp,mot2tmp,mot2tmp,mot2tmp,mot2tmp,mot3tmp,mot3tmp,mot3tmp,mot3tmp,mot3tmp,rotspdzz,rotspdzz,rotspdzz,rotspdzz,rotspdzz,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,zztmp,zztmp,zztmp,zztmp,zztmp,limpw,limpw,limpw,limpw,limpw,accy,accy,accy,accy,accy,accyfil,accyfil,accyfil,accyfil,accyfil,accx,accx,accx,accx,accx,accxfil,accxfil,accxfil,accxfil,accxfil,pwp,pwp,pwp,pwp,pwp,yaw,yaw,yaw,yaw,yaw,fault,fault,fault,fault,fault,statel,statel,statel,statel,statel,state,state,state,state,state,statety,statety,statety,statety,statety,windbin,pwrat,1#
2024-12-21 20:21:00,2024-12-21 20:21:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:22:00,2024-12-21 20:22:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:23:00,2024-12-21 20:23:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:24:00,2024-12-21 20:24:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:25:00,2024-12-21 20:25:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:26:00,2024-12-21 20:26:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:27:00,2024-12-21 20:27:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:28:00,2024-12-21 20:28:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:29:00,2024-12-21 20:29:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:30:00,2024-12-21 20:30:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:31:00,2024-12-21 20:31:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
2024-12-21 20:32:00,2024-12-21 20:32:00,MYSE5.0-200,1#,1249.0,1249.0,1249.0,,1249.0,70.05000305175781,70.05000305175781,70.05000305175781,,70.05000305175781,68.36000061035156,68.36000061035156,68.36000061035156,,68.36000061035156,69.33999633789062,69.33999633789062,69.33999633789062,,69.33999633789062,1275.199951171875,1275.199951171875,1275.199951171875,,1275.199951171875,32.0,32.0,32.0,,32.0,36.900001525878906,36.900001525878906,36.900001525878906,,36.900001525878906,11.899999618530273,11.899999618530273,11.899999618530273,,11.899999618530273,20.399999618530273,20.399999618530273,20.399999618530273,,20.399999618530273,-3.299999952316284,-3.299999952316284,-3.299999952316284,,-3.299999952316284,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,,15.100000381469727,5.291999816894531,5.291999816894531,5.291999816894531,,5.291999816894531,172.0,172.0,172.0,,172.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,11.0,11.0,11.0,,11.0,10.0,10.0,10.0,,10.0,11.0,11.0,11.0,,11.0,6.5,6.5,6.5,,6.5,52.599998474121094,52.599998474121094,52.599998474121094,,52.599998474121094,20.889999389648438,20.889999389648438,20.889999389648438,,20.889999389648438,5.0,5.0,5.0,,5.0,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.010499999858438969,0.010499999858438969,0.010499999858438969,,0.010499999858438969,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,0.011699999682605267,0.011699999682605267,0.011699999682605267,,0.011699999682605267,18269.0,18269.0,18269.0,,18269.0,170.8000030517578,170.8000030517578,170.8000030517578,,170.8000030517578,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,5.5,1674.18,1730.22
